tourney_date,match_date,tourney_name,round,surface,tournament_importance,player,opponent,side,model_type,model_probability,odds,closing_odds,clv,market_probability,edge,ev,won,stake,profit,friction_bps,friction_adjusted_odds,friction_adjusted_profit,friction_adjusted_ev
2020-01-20,2020-01-24,Australian Open,R32,Hard,5,Milos Raonic,Stefanos Tsitsipas,player2,top_10,0.3563691191611269,3.2,3.16,0.0126582278481013,0.2982456140350877,0.0581235051260392,0.1403811813156061,True,1.0,2.2,200.0,3.156,2.156,0.12470094007251653
2020-01-20,2020-01-24,Australian Open,R32,Hard,5,Roberto Bautista Agut,Marin Cilic,player1,top_10,0.8492948286879656,1.36,1.34,0.0149253731343284,0.7017543859649122,0.1475404427230533,0.1550409670156332,False,1.0,-1.0,200.0,1.3528000000000002,-1.0,0.14892604424908001
2020-01-20,2020-01-25,Australian Open,R32,Hard,5,Pablo Carreno Busta,Rafael Nadal,player2,top_10,0.0786102000683959,15.0,14.33,0.0467550593161201,0.0642545227698066,0.0143556772985893,0.1791530010259387,False,1.0,-1.0,200.0,14.719999999999999,-1.0,0.15714214500678758
2020-01-20,2020-01-25,Australian Open,R32,Hard,5,Gael Monfils,Ernests Gulbis,player1,top_10,0.7185427389664549,1.53,1.48,0.0337837837837837,0.6203473945409429,0.098195344425512,0.099370390618676,True,1.0,0.53,200.0,1.5194,0.5194000000000001,0.09175383758563166
2020-01-20,2020-01-25,Australian Open,R32,Hard,5,Taylor Fritz,Dominic Thiem,player2,top_10,0.3838699938667108,3.0,2.98,0.0067114093959732,0.3181818181818181,0.0656881756848927,0.1516099816001325,False,1.0,-1.0,200.0,2.96,-1.0,0.1362551818454638
2020-01-20,2020-01-26,Australian Open,R16,Hard,5,Diego Schwartzman,Novak Djokovic,player2,top_10,0.1235656319320575,13.0,11.88,0.0942760942760942,0.074074074074074,0.0494915578579834,0.6063532151167474,False,1.0,-1.0,200.0,12.76,-1.0,0.5766974634530537
2020-01-20,2020-01-27,Australian Open,R16,Hard,5,Stan Wawrinka,Daniil Medvedev,player2,top_10,0.3363612805843522,3.75,3.79,-0.0105540897097625,0.2544731610337972,0.0818881195505549,0.2613548021913208,True,1.0,2.75,200.0,3.695,2.695,0.24285493175918138
2020-01-20,2020-01-27,Australian Open,R16,Hard,5,Andrey Rublev,Alexander Zverev,player2,top_10,0.5816380090255134,1.8,1.81,-0.005524861878453,0.5263157894736842,0.0553222195518292,0.0469484162459242,False,1.0,-1.0,200.0,1.784,-1.0,0.03764220810151597
2020-01-20,2020-01-28,Australian Open,QF,Hard,5,Tennys Sandgren,Roger Federer,player2,top_10,0.1306259878094671,8.0,7.94,0.0075566750629723,0.118942731277533,0.011683256531934,0.0450079024757368,False,1.0,-1.0,200.0,7.859999999999999,-1.0,0.026720264182411357
2020-01-20,2020-01-28,Australian Open,QF,Hard,5,Novak Djokovic,Milos Raonic,player2,top_10,0.98,1.12,1.12,0.0,0.8426966292134831,0.1373033707865169,0.0976,True,1.0,0.1200000000000001,200.0,1.1176000000000001,0.11760000000000015,0.09524800000000012
2020-01-20,2020-01-29,Australian Open,QF,Hard,5,Dominic Thiem,Rafael Nadal,player1,top_10,0.3489887233555658,3.2,3.42,-0.0643274853801169,0.2982456140350877,0.0507431093204781,0.1167639147378105,True,1.0,2.2,200.0,3.156,2.156,0.10140841091016561
2020-01-20,2020-01-30,Australian Open,SF,Hard,5,Roger Federer,Novak Djokovic,player2,top_10,0.159465015262228,6.5,6.25,0.04,0.1458607095926412,0.0136043056695867,0.036522599204482,False,1.0,-1.0,200.0,6.39,-1.0,0.018981447525636908
2020-01-20,2020-01-31,Australian Open,SF,Hard,5,Dominic Thiem,Alexander Zverev,player1,top_10,0.6994717292592428,1.5,1.48,0.0135135135135135,0.6359223300970874,0.0635493991621554,0.0492075938888642,True,1.0,0.5,200.0,1.49,0.49,0.04221287659627182
2020-02-03,2020-02-06,Montpellier,R16,Hard,3,Alexander Bublik,David Goffin,player2,top_10,0.399988495829789,3.25,3.17,0.0252365930599369,0.2903930131004367,0.1095954827293523,0.2999626114468143,False,1.0,-1.0,200.0,3.205,-1.0,0.28196312913447386
2020-02-03,2020-02-06,Montpellier,R16,Hard,3,Gael Monfils,Adrian Mannarino,player2,top_10,0.6683942719591334,1.57,1.57,0.0,0.5890052356020942,0.0793890363570392,0.0493790069758394,True,1.0,0.5700000000000001,200.0,1.5586000000000002,0.5586000000000002,0.04175931227550539
2020-02-03,2020-02-07,Montpellier,QF,Hard,3,Pierre Hugues Herbert,David Goffin,player1,top_10,0.4026817690083832,2.62,2.59,0.0115830115830117,0.3640776699029127,0.0386040991054705,0.0550262348019641,False,1.0,-1.0,200.0,2.5876,-1.0,0.0419793454860925
2020-02-03,2020-02-07,Cordoba,R16,Clay,3,Jaume Munar,Diego Schwartzman,player1,other,0.3174175912257485,3.5,3.65,-0.0410958904109588,0.2677824267782427,0.0496351644475057,0.1109615692901195,False,1.0,-1.0,200.0,3.45,-1.0,0.09509068972883228
2020-02-03,2020-02-08,Montpellier,SF,Hard,3,Vasek Pospisil,David Goffin,player1,top_10,0.4368463713858048,2.5,2.5,0.0,0.3796526054590571,0.0571937659267477,0.0921159284645121,True,1.0,1.5,200.0,2.4699999999999998,1.4699999999999998,0.07901053732293772
2020-02-03,2020-02-08,Montpellier,SF,Hard,3,Gael Monfils,Filip Krajinovic,player2,top_10,0.6326072787357443,1.72,1.69,0.0177514792899409,0.549738219895288,0.0828690588404562,0.0880845194254801,True,1.0,0.72,200.0,1.7056,0.7056,0.07897497461168546
2020-02-03,2020-02-09,Montpellier,F,Hard,3,Gael Monfils,Vasek Pospisil,player1,top_10,0.7961732421058729,1.44,1.45,-0.0068965517241379,0.6563245823389022,0.1398486597669707,0.146489468632457,True,1.0,0.4399999999999999,200.0,1.4312,0.4312,0.13948314410192536
2020-02-10,2020-02-11,Rotterdam,R32,Hard,3,Hubert Hurkacz,Stefanos Tsitsipas,player2,top_10,0.4622350184308432,3.0,3.27,-0.0825688073394496,0.3119266055045871,0.1503084129262561,0.3867050552925297,False,1.0,-1.0,200.0,2.96,-1.0,0.3682156545552959
2020-02-10,2020-02-13,Rotterdam,R16,Hard,3,Jannik Sinner,David Goffin,player2,top_10,0.3901169445668437,3.0,3.27,-0.0825688073394496,0.3119266055045871,0.0781903390622566,0.1703508337005312,True,1.0,2.0,200.0,2.96,1.96,0.15474615591785745
2020-02-10,2020-02-13,New York,R16,Hard,3,Soon Woo Kwon,Milos Raonic,player2,other,0.2347330007982958,4.5,4.55,-0.0109890109890109,0.2077464788732394,0.0269865219250564,0.0562985035923312,True,1.0,3.5,200.0,4.43,3.4299999999999997,0.039867193536450185
2020-02-10,2020-02-14,Rotterdam,QF,Hard,3,Gael Monfils,Daniel Evans,player1,top_10,0.7582902466150431,1.44,1.48,-0.027027027027027,0.6563245823389022,0.1019656642761408,0.091937955125662,True,1.0,0.4399999999999999,200.0,1.4312,0.4312,0.08526500095544964
2020-02-10,2020-02-15,Rotterdam,SF,Hard,3,Gael Monfils,Filip Krajinovic,player1,top_10,0.7334891054510045,1.61,1.59,0.0125786163522012,0.588235294117647,0.1452538113333575,0.1809174597761174,True,1.0,0.6100000000000001,200.0,1.5978,0.5978000000000001,0.17196889268961513
2020-02-10,2020-02-16,Rotterdam,F,Hard,3,Gael Monfils,Felix Auger Aliassime,player2,top_10,0.6711769275685041,1.57,1.56,0.0064102564102563,0.6015228426395939,0.0696540849289102,0.0537477762825515,True,1.0,0.5700000000000001,200.0,1.5586000000000002,0.5586000000000002,0.04609635930827066
2020-02-17,2020-02-19,Delray Beach,R16,Hard,3,Mackenzie Mcdonald,Reilly Opelka,player2,other,0.4132848172947588,2.5,2.65,-0.0566037735849056,0.375,0.0382848172947588,0.033212043236897,False,1.0,-1.0,200.0,2.4699999999999998,-1.0,0.020813498718054046
2020-02-17,2020-02-21,Marseille,QF,Hard,3,Gilles Simon,Daniil Medvedev,player2,top_10,0.3582111924272915,4.5,4.66,-0.0343347639484978,0.2105263157894736,0.1476848766378178,0.6119503659228116,True,1.0,3.5,200.0,4.43,3.4299999999999997,0.5868755824529013
2020-02-17,2020-02-21,ATP Rio de Janeiro,R16,Clay,3,Jaume Munar,Dominic Thiem,player1,top_10,0.2541235347435752,4.5,4.99,-0.0981963927855711,0.2077464788732394,0.0463770558703357,0.1435559063460884,False,1.0,-1.0,200.0,4.43,-1.0,0.12576725891403795
2020-02-17,2020-02-23,Marseille,F,Hard,3,Felix Auger Aliassime,Stefanos Tsitsipas,player2,top_10,0.3911705367108723,2.75,2.88,-0.0451388888888888,0.3436754176610979,0.0474951190497744,0.0757189759548988,False,1.0,-1.0,200.0,2.715,-1.0,0.06202800717001833
2020-02-24,2020-02-25,Dubai,R32,Hard,3,Stefanos Tsitsipas,Pablo Carreno Busta,player1,top_10,0.8295378422761271,1.3,1.32,-0.0151515151515151,0.7234042553191489,0.1061335869569782,0.0783991949589653,True,1.0,0.3,200.0,1.294,0.29400000000000004,0.07342196790530855
2020-02-24,2020-02-26,Dubai,R16,Hard,3,Gael Monfils,Yasutaka Uchiyama,player1,top_10,0.9539257398086968,1.11,1.1,0.009090909090909,0.8541392904073586,0.0997864494013381,0.0588575711876535,True,1.0,0.1100000000000001,200.0,1.1078000000000001,0.10780000000000012,0.0567589345600744
2020-02-24,2020-02-26,Acapulco,R32,Hard,3,Jason Jung,Alexander Zverev,player2,top_10,0.3104650731795337,5.0,5.3,-0.0566037735849056,0.1883116883116883,0.1221533848678454,0.5523253658976688,False,1.0,-1.0,200.0,4.92,-1.0,0.5274881600433059
2020-02-24,2020-02-26,Acapulco,R32,Hard,3,Pablo Andujar,Rafael Nadal,player1,top_10,0.1240694982424894,15.0,13.64,0.0997067448680351,0.0642545227698066,0.0598149754726828,0.8610424736373419,False,1.0,-1.0,200.0,14.719999999999999,-1.0,0.8263030141294437
2020-02-24,2020-02-27,Dubai,QF,Hard,3,Jan Lennard Struff,Stefanos Tsitsipas,player1,top_10,0.3866379709508828,3.0,2.92,0.0273972602739727,0.3181818181818181,0.0684561527690647,0.1599139128526484,False,1.0,-1.0,200.0,2.96,-1.0,0.14444839401461307
2020-02-24,2020-02-27,Dubai,QF,Hard,3,Gael Monfils,Richard Gasquet,player2,top_10,0.8483370342337739,1.22,1.21,0.0082644628099173,0.7801801801801801,0.0681568540535938,0.0349711817652041,True,1.0,0.2199999999999999,200.0,1.2156,0.2156,0.031238498814575605
2020-02-24,2020-02-27,Dubai,QF,Hard,3,Karen Khachanov,Novak Djokovic,player2,top_10,0.1165762540552598,9.0,8.69,0.0356731875719218,0.1062562065541211,0.0103200475011386,0.0491862864973385,False,1.0,-1.0,200.0,8.84,-1.0,0.030534085848496706
2020-02-24,2020-02-27,Santiago,R16,Clay,3,Alejandro Davidovich Fokina,Cristian Garin,player1,other,0.3349453523625621,3.25,3.45,-0.0579710144927536,0.2903930131004367,0.0445523392621254,0.0885723951783268,False,1.0,-1.0,200.0,3.205,-1.0,0.07349985432201156
2020-02-24,2020-02-28,Dubai,SF,Hard,3,Stefanos Tsitsipas,Daniel Evans,player2,top_10,0.98,1.22,1.23,-0.008130081300813,0.7801801801801801,0.1998198198198199,0.1955999999999999,True,1.0,0.2199999999999999,200.0,1.2156,0.2156,0.19128799999999999
2020-02-24,2020-02-28,Acapulco,QF,Hard,3,Soon Woo Kwon,Rafael Nadal,player2,top_10,0.1119750316068365,11.0,10.94,0.0054844606946984,0.0871369294605809,0.0248381021462556,0.2317253476752018,False,1.0,-1.0,200.0,10.8,-1.0,0.20933034135383422
2020-02-24,2020-02-29,Dubai,F,Hard,3,Stefanos Tsitsipas,Novak Djokovic,player2,top_10,0.4303013605999712,3.5,3.3,0.0606060606060605,0.2708333333333333,0.1594680272666379,0.5060547620998994,False,1.0,-1.0,200.0,3.45,-1.0,0.4845396940699007
2020-02-24,2020-02-29,Acapulco,SF,Hard,3,Grigor Dimitrov,Rafael Nadal,player1,top_10,0.173601774894808,6.5,6.29,0.0333863275039745,0.1458607095926412,0.0277410653021667,0.1284115368162519,False,1.0,-1.0,200.0,6.39,-1.0,0.10931534157782297
2020-08-24,2020-08-24,Cincinnati Masters,R32,Hard,4,Richard Gasquet,Roberto Bautista Agut,player2,other,0.412414811174101,2.5,2.51,-0.0039840637450198,0.375,0.037414811174101,0.0310370279352526,False,1.0,-1.0,200.0,2.4699999999999998,-1.0,0.018664583600029427
2020-08-24,2020-08-25,Cincinnati Masters,R32,Hard,4,Filip Krajinovic,Dominic Thiem,player1,top_10,0.2225871267500693,5.0,5.16,-0.0310077519379845,0.1883116883116883,0.034275438438381,0.1129356337503466,True,1.0,4.0,200.0,4.92,3.92,0.095128663610341
2020-08-24,2020-08-25,Cincinnati Masters,R32,Hard,4,Ricardas Berankis,Novak Djokovic,player2,top_10,0.137496253216644,9.0,9.41,-0.0435706695005313,0.1062562065541211,0.0312400466625228,0.2374662789497964,False,1.0,-1.0,200.0,8.84,-1.0,0.2154668784351328
2020-08-24,2020-08-25,Cincinnati Masters,R16,Hard,4,Reilly Opelka,Matteo Berrettini,player2,top_10,0.4590241082723721,2.37,2.36,0.0042372881355932,0.3923076923076922,0.0667164159646799,0.087887136605522,True,1.0,1.37,200.0,2.3426,1.3426,0.07530987603885886
2020-08-24,2020-08-27,Cincinnati Masters,QF,Hard,4,Stefanos Tsitsipas,Reilly Opelka,player1,top_10,0.7710938571769373,1.4,1.41,-0.0070921985815602,0.6818181818181818,0.0892756753587555,0.0795314000477122,True,1.0,0.3999999999999999,200.0,1.392,0.3919999999999999,0.07336264919029672
2020-08-24,2020-08-28,Cincinnati Masters,SF,Hard,4,Milos Raonic,Stefanos Tsitsipas,player1,top_10,0.5607059400199297,2.37,2.36,0.0042372881355932,0.398477157360406,0.1622287826595236,0.3288730778472334,True,1.0,1.37,200.0,2.3426,1.3426,0.31350973509068725
2020-08-31,2020-08-31,Us Open,R128,Hard,5,Kevin Anderson,Alexander Zverev,player2,top_10,0.4230415669800986,3.4,3.61,-0.0581717451523545,0.281183932346723,0.1418576346333755,0.4383413277323353,False,1.0,-1.0,200.0,3.352,-1.0,0.4180353325172905
2020-08-31,2020-09-01,Us Open,R128,Hard,5,Reilly Opelka,David Goffin,player2,top_10,0.5282657969295299,2.37,2.43,-0.0246913580246913,0.398477157360406,0.1297886395691239,0.2519899387229859,False,1.0,-1.0,200.0,2.3426,-1.0,0.23751545588711676
2020-08-31,2020-09-02,Us Open,R128,Hard,5,Leonardo Mayer,Milos Raonic,player1,other,0.0970407323572853,11.0,12.17,-0.096138044371405,0.0871369294605809,0.0099038028967044,0.0674480559301392,False,1.0,-1.0,200.0,10.8,-1.0,0.04803990945868131
2020-08-31,2020-09-02,Us Open,R64,Hard,5,Lloyd Harris,David Goffin,player2,top_10,0.3550110621781417,5.0,5.62,-0.1103202846975088,0.1883116883116883,0.1666993738664534,0.7750553108907086,False,1.0,-1.0,200.0,4.92,-1.0,0.7466544259164571
2020-08-31,2020-09-03,Us Open,R64,Hard,5,Matteo Berrettini,Ugo Humbert,player1,top_10,0.7607551884947906,1.4,1.34,0.0447761194029849,0.6818181818181818,0.0789370066766088,0.0650572638927068,True,1.0,0.3999999999999999,200.0,1.392,0.3919999999999999,0.0589712223847485
2020-08-31,2020-09-03,Us Open,R64,Hard,5,Miomir Kecmanovic,Roberto Bautista Agut,player2,other,0.1792196980139412,6.0,6.7,-0.1044776119402984,0.1573033707865168,0.0219163272274243,0.0753181880836473,False,1.0,-1.0,200.0,5.9,-1.0,0.057396218282253164
2020-08-31,2020-09-05,Us Open,R32,Hard,5,Adrian Mannarino,Alexander Zverev,player2,top_10,0.2277046228857148,5.5,5.19,0.0597302504816954,0.1716867469879518,0.056017875897763,0.2523754258714313,False,1.0,-1.0,200.0,5.41,-1.0,0.23188200981171703
2020-08-31,2020-09-05,Us Open,R32,Hard,5,Matteo Berrettini,Casper Ruud,player1,top_10,0.922835863257345,1.14,1.15,-0.0086956521739131,0.8283132530120482,0.0945226102452968,0.0520328841133732,True,1.0,0.1399999999999999,200.0,1.1372,0.1372,0.049448943696252745
2020-08-31,2020-09-06,Us Open,R16,Hard,5,Pablo Carreno Busta,Novak Djokovic,player2,top_10,0.1146006108303415,11.0,13.87,-0.2069214131218456,0.0871369294605809,0.0274636813697606,0.2606067191337572,True,1.0,10.0,200.0,10.8,9.8,0.23768659696768824
2020-08-31,2020-09-06,Us Open,R16,Hard,5,Alejandro Davidovich Fokina,Alexander Zverev,player2,top_10,0.1705662520733348,6.5,6.52,-0.0030674846625766,0.1458607095926412,0.0247055424806935,0.1086806384766766,False,1.0,-1.0,200.0,6.39,-1.0,0.08991835074860943
2020-08-31,2020-09-07,Us Open,R16,Hard,5,Denis Shapovalov,David Goffin,player2,top_10,0.4981498789095673,2.1,2.14,-0.0186915887850467,0.450261780104712,0.0478880988048552,0.0461147457100913,True,1.0,1.1,200.0,2.0780000000000003,1.0780000000000003,0.03515544837408102
2020-08-31,2020-09-08,Us Open,R16,Hard,5,Andrey Rublev,Matteo Berrettini,player2,top_10,0.5204192849518635,2.0,1.99,0.0050251256281406,0.4736842105263157,0.0467350744255477,0.040838569903727,True,1.0,1.0,200.0,1.98,0.98,0.030430184204689792
2020-09-14,2020-09-19,Rome Masters,QF,Clay,4,Diego Schwartzman,Rafael Nadal,player1,top_10,0.1467161695429734,15.0,14.71,0.0197144799456152,0.0642545227698066,0.0824616467731668,1.2007425431446015,True,1.0,14.0,200.0,14.719999999999999,13.719999999999999,1.1596620156725685
2020-09-14,2020-09-19,Rome Masters,QF,Clay,4,Matteo Berrettini,Casper Ruud,player1,top_10,0.6843853649042877,1.57,1.63,-0.0368098159509201,0.6015228426395939,0.0828625222646938,0.0744850228997317,False,1.0,-1.0,200.0,1.5586000000000002,-1.0,0.06668302973982293
2020-09-14,2020-09-19,Rome Masters,QF,Clay,4,Dominik Koepfer,Novak Djokovic,player1,top_10,0.0838901274425035,15.0,13.71,0.0940919037199123,0.0642545227698066,0.0196356046726969,0.2583519116375529,False,1.0,-1.0,200.0,14.719999999999999,-1.0,0.2348626759536514
2020-09-21,2020-09-22,Hamburg,R32,Clay,3,Ugo Humbert,Daniil Medvedev,player1,top_10,0.2361732594528327,4.5,4.61,-0.0238611713665943,0.2077464788732394,0.0284267805795933,0.0627796675377472,True,1.0,3.5,200.0,4.43,3.4299999999999997,0.04624753937604886
